Date,Positive Sentiment Averaged,Negative Sentiment Averaged,Overall Sentiment Averaged,Positive Sentiment Summed,Negative Sentiment Summed,Overall Sentiment Summed,Positive Sentiment RMS,Negative Sentiment RMS,Overall Sentiment RMS,XRP_Change,XRP_High,XRP_Low,XRP_Open,XRP_Price,XRP_Vol,BTC_Change,BTC_High,BTC_Low,BTC_Open,BTC_Price,BTC_Vol,ETH_Change,ETH_High,ETH_Low,ETH_Open,ETH_Price,ETH_Vol,ten day percent change,thirty day percent change,binned price
2018-03-24,0.18681318681318682,0.0,0.18681318681318682,0.37362637362637363,0.0,0.37362637362637363,0.1919148263359668,-0.0,0.1919148263359668,0.9,0.67871,0.6273,0.6409999999999999,0.6329199999999999,3450.0,-4.19,9040.2,8463.0,8911.4,8535.0,44.21,-4.51,545.24,518.0,543.86,518.8,108.76,-0.06923529411764723,-0.29675555555555566,11
2018-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.1,0.654,0.6167,0.62737,0.588,2770.0,-1.05,8673.9,8373.0,8525.0,8445.1,30.69,0.7,535.65,513.06,519.05,522.41,81.71,-0.0646028539157825,-0.3473917869034406,10
2018-03-26,0.06324110671936757,-0.2951251646903821,-0.23188405797101452,0.06324110671936757,-0.2951251646903821,-0.23188405797101452,0.06324110671936757,-0.2951251646903821,-0.23188405797101452,-3.31,0.6382,0.57438,0.6329199999999999,0.5685100000000001,6910.0,-3.86,8496.4,7839.09,8445.0,8119.1,56.38,-7.16,525.37,466.9,522.41,485.0,224.43,-0.12311631422269523,-0.388027729337553,10
2018-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.6025,0.557,0.588,0.57098,4550.0,-4.12,8209.0,7727.0,8128.0,7784.5,50.41,-7.66,491.35,446.1,485.2,447.85,310.88,-0.21135359116022104,-0.3840560949298813,10
2018-03-28,0.15858610749967178,-0.07237077418919687,0.08621533331047491,0.6343444299986871,-0.28948309675678746,0.34486133324189966,0.18497278085525382,-0.11720062464240341,0.0677721562128504,-11.84,0.588,0.56411,0.5685100000000001,0.50335,2560.0,1.95,8118.0,7725.0,7784.5,7936.1,35.08,-0.55,465.52,439.99,448.19,445.37,165.08,-0.2787648660266514,-0.4315897644375184,9
2018-03-29,0.1433080808080808,-0.06734006734006734,0.07596801346801346,0.2866161616161616,-0.13468013468013468,0.15193602693602692,0.1444728066030789,-0.09523323652344075,0.049239570079638154,-0.23,0.57491,0.49545,0.57098,0.5021800000000001,7600.0,-10.61,7963.9,6897.2,7936.0,7094.0,77.41,-13.75,448.0,379.6,445.37,384.11,470.08,-0.26149999999999995,-0.4506590822075151,9
2018-03-30,0.0400728597449909,-0.29713114754098363,-0.2570582877959927,0.0801457194899818,-0.5942622950819673,-0.5141165755919854,0.0400728597449909,-0.29713114754098363,-0.2570582877959927,-1.03,0.52512,0.47006,0.50335,0.49700000000000005,8970.0,-3.57,7267.3,6533.0,7091.5,6840.4,108.25,2.34,411.12,364.66,384.1,393.09,501.96,-0.23538461538461533,-0.4472618888740602,8
2018-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.23,0.5213300000000001,0.4927,0.5021800000000001,0.47600000000000003,4630.0,1.24,7221.9,6782.9,6838.1,6925.3,68.02,-0.03,418.5,389.0,393.08,392.97,273.24,-0.2574102964118563,-0.47059346916985495,8
2018-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.50756,0.4546,0.49700000000000005,0.4939,5630.0,-1.66,7035.1,6432.4,6925.4,6810.0,54.9,-3.64,398.84,358.01,393.37,378.67,325.75,-0.21265742069185392,-0.5095722286213608,8
2018-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.75,0.50389,0.47100000000000003,0.47600000000000003,0.547,3460.0,3.56,7121.4,6770.2,6813.1,7052.7,44.01,1.8,393.99,375.26,378.68,385.5,196.17,-0.13575175377614848,-0.42166585608255264,9
2018-04-03,0.028985507246376812,-0.5507246376811594,-0.5217391304347826,0.028985507246376812,-0.5507246376811594,-0.5217391304347826,0.028985507246376812,-0.5507246376811594,-0.5217391304347826,-10.78,0.5527,0.49192,0.4939,0.4880100000000001,6850.0,5.0,7509.6,7020.0,7073.8,7405.6,49.86,7.76,417.88,379.83,386.16,415.43,223.28,-0.17005102040816303,-0.45777269141453975,8
2018-04-04,0.07367280606717226,-0.26327193932827736,-0.1895991332611051,0.07367280606717226,-0.26327193932827736,-0.1895991332611051,0.07367280606717226,-0.26327193932827736,-0.1895991332611051,0.64,0.5523,0.48505,0.547,0.49113,6770.0,-8.37,7422.0,6670.0,7403.3,6785.9,53.72,-9.01,416.54,369.82,415.41,377.99,256.6,-0.1361101827584388,-0.4227907906025598,8
2018-04-05,0.14210299504417154,-0.05575307045895281,0.08634992458521873,0.2842059900883431,-0.11150614091790562,0.17269984917043746,0.18143006330972167,-0.07049934201143444,0.11093072129828722,-3.58,0.49646,0.47417,0.4880100000000001,0.47358,2220.0,-0.31,6911.0,6571.9,6785.8,6765.0,45.85,0.79,387.1,366.12,378.0,380.98,182.5,-0.170583908368069,-0.4114752264847333,8
2018-04-06,0.12238031454449365,-0.09500084285532046,0.027379471689173193,0.36714094363348093,-0.28500252856596137,0.08213841506751957,0.1385058558729753,-0.146806339936203,-0.008300484063227725,2.43,0.49425,0.4577,0.49113,0.4851,2620.0,-2.29,6851.5,6501.1,6767.2,6610.2,42.14,-2.95,385.44,363.03,380.99,369.73,151.02,-0.03625707758021256,-0.4091352009744214,8
2018-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.66,0.49604,0.46947,0.47358,0.498,2860.0,4.27,7075.4,6599.9,6610.0,6892.6,40.61,3.9,394.59,368.85,369.74,384.16,143.72,-0.008323708630371723,-0.35658914728682173,8
2018-04-08,0.19594594594594594,-0.018018018018018014,0.17792792792792794,0.19594594594594594,-0.018018018018018014,0.17792792792792794,0.19594594594594594,-0.018018018018018014,0.17792792792792794,-2.85,0.5009,0.48357,0.4851,0.48382,1460.0,1.9,7114.8,6883.0,6892.62,7023.9,29.33,4.21,404.07,384.16,384.16,400.34,134.99,-0.026519114688128932,-0.4046391435427306,8
2018-04-09,0.13534303534303532,-0.16964656964656966,-0.03430353430353433,0.13534303534303532,-0.16964656964656966,-0.03430353430353433,0.13534303534303532,-0.16964656964656966,-0.03430353430353433,1.38,0.51145,0.4751,0.498,0.49048,4610.0,-3.69,7187.4,6611.0,7024.0,6764.6,75.96,-0.39,430.73,387.31,400.33,398.79,329.86,0.030420168067226874,-0.37126009485963335,8
2018-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49857,0.4775,0.48382,0.0,2350.0,1.1,6890.6,6650.0,6770.9,6839.3,26.15,4.09,417.9,391.0,398.84,415.12,146.65,-1.0,-1.0,0
