Date,Positive Sentiment Averaged,Negative Sentiment Averaged,Overall Sentiment Averaged,Positive Sentiment Summed,Negative Sentiment Summed,Overall Sentiment Summed,Positive Sentiment RMS,Negative Sentiment RMS,Overall Sentiment RMS,XRP_Change,XRP_High,XRP_Low,XRP_Open,XRP_Price,XRP_Vol,BTC_Change,BTC_High,BTC_Low,BTC_Open,BTC_Price,BTC_Vol,ETH_Change,ETH_High,ETH_Low,ETH_Open,ETH_Price,ETH_Vol,RMS_box_filter,Summed_box_filter,Averaged_box_filter,ten day percent change,thirty day percent change,binned price
2018-02-20,0.17721518987341772,-0.14556962025316456,0.03164556962025317,0.17721518987341772,-0.14556962025316456,0.03164556962025317,0.17721518987341772,-0.14556962025316456,0.03164556962025317,-7.3,1.1328,1.00756,1.10673,0.94775,9130.0,0.4,11776.0,11101.0,11172.0,11218.0,60.92,-5.82,958.99,875.0,939.19,884.51,150.18,0.06008028598344103,0.09316442350510692,0.05299477333545675,-0.09080007674597085,-0.28927634045744277,17
2018-02-21,0.3482142857142857,-0.008928571428571428,0.33928571428571425,0.6964285714285714,-0.017857142857142856,0.6785714285714285,0.4136155293535882,-0.012626906806902633,0.40098862254668555,-6.09,1.042,0.93618,1.02233,0.89,11220.0,-6.8,11239.0,10200.0,11216.0,10455.0,76.96,-5.28,903.33,815.32,884.5,837.79,220.26,0.11277801049277814,0.2013787092193926,0.0933519161925996,-0.09711584308076246,-0.3412287194670614,16
2018-02-22,0.1329656862745098,-0.2093545751633987,-0.0763888888888889,0.1329656862745098,-0.2093545751633987,-0.0763888888888889,0.1329656862745098,-0.2093545751633987,-0.0763888888888889,5.32,0.99924,0.861,0.94775,0.93731,10920.0,-5.98,10912.0,9740.0,10453.22,9830.0,71.23,-4.17,868.94,788.0,837.8,802.85,180.65,0.11850422347324444,0.20710492219985888,0.09907812917306588,-0.1683583837595159,-0.2795465026902383,16
2018-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.98,0.98235,0.85001,0.89,0.9,7800.0,3.2,10395.0,9583.9,9826.5,10145.0,59.07,6.22,881.2,787.0,802.85,852.79,162.83,0.11850422347324444,0.20710492219985888,0.09907812917306588,-0.18543190210701618,-0.2537251552666273,16
2018-02-24,0.07594936708860757,-0.29535864978902954,-0.21940928270042198,0.07594936708860757,-0.29535864978902954,-0.21940928270042198,0.07594936708860757,-0.29535864978902954,-0.21940928270042198,0.11,0.96825,0.86818,0.93731,0.9009999999999999,6520.0,-4.72,10499.0,9350.3,10144.0,9666.3,55.7,-2.5,872.99,808.17,852.68,831.51,147.41,0.027367204115525567,0.08288376532047416,0.015026622463331307,-0.189930321420544,-0.2607422115376727,16
2018-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.11,0.92298,0.873,0.9,0.92898,4330.0,-1.13,9840.0,9284.3,9666.3,9557.4,30.52,0.84,848.38,816.13,831.51,838.47,101.28,0.021038090191474935,0.07655465139642352,0.008697508539280674,-0.2093114307600647,-0.32191240875912414,16
2018-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21,0.9420000000000001,0.87376,0.9009999999999999,0.927,4520.0,7.99,10437.0,9359.9,9583.0,10321.0,45.94,3.49,881.6,831.9,838.71,867.76,136.6,-0.05915963431786218,-0.05915963431786218,-0.05915963431786218,-0.1297408937288771,-0.27080793222525495,16
2018-02-27,0.1386178861788618,-0.1119918699186992,0.026626016260162616,0.1386178861788618,-0.1119918699186992,0.026626016260162616,0.1386178861788618,-0.1119918699186992,0.026626016260162616,-4.47,0.95575,0.9175,0.92898,0.88554,3280.0,2.4,10880.0,10133.0,10320.0,10569.0,39.72,0.41,895.0,862.08,868.6,871.36,93.51,-0.03855665328805187,-0.03855665328805187,-0.03855665328805187,-0.19985904421132525,-0.20372268680874028,15
2018-02-28,0.3052325581395349,-0.008720930232558141,0.29651162790697677,0.3052325581395349,-0.008720930232558141,0.29651162790697677,0.3052325581395349,-0.008720930232558141,0.29651162790697677,3.23,0.9467,0.88005,0.927,0.91415,3510.0,-2.4,11063.0,10270.0,10583.0,10315.0,43.89,-2.31,888.46,850.75,871.2,851.26,93.98,0.020745672293343488,0.020745672293343488,0.020745672293343488,-0.10581710406620166,-0.19698699929725935,16
2018-03-01,0.15165891852214336,-0.12074382187423538,0.03091509664790798,0.3033178370442867,-0.24148764374847076,0.06183019329581596,0.1542842975375026,-0.1274328432615254,0.02685145427597721,-1.64,0.9485,0.8740000000000001,0.88554,0.8991600000000001,3880.0,5.91,11087.0,10224.0,10316.0,10925.0,33.87,2.11,881.3,845.61,851.25,869.24,90.09,0.06999781968862331,0.07699356749259108,0.07081054816300947,-0.051268794513320934,-0.06919254658385084,16
2018-03-02,0.4,-0.025,0.375,0.4,-0.025,0.375,0.4,-0.025,0.375,-0.0,0.92109,0.88569,0.91415,0.89912,2380.0,0.92,11189.0,10766.0,10908.0,11025.0,28.86,-1.7,879.37,849.73,869.23,854.5,58.05,0.14499781968862333,0.15199356749259105,0.14581054816300948,0.010247191011235973,-0.005266185776873021,16
2018-03-03,0.2083333333333333,-0.08796296296296298,0.12037037037037031,0.2083333333333333,-0.08796296296296298,0.12037037037037031,0.2083333333333333,-0.08796296296296298,0.12037037037037031,12.01,0.9212,0.887,0.8991600000000001,1.00708,2350.0,3.76,11526.0,11024.0,11024.0,11440.0,30.65,0.09,868.7,852.63,854.79,855.3,40.49,0.16907189376269738,0.17606764156666516,0.1698846222370835,0.07443641911427383,0.04996038200091743,18
2018-03-04,0.291497975708502,-0.0013495276653171392,0.29014844804318485,0.291497975708502,-0.0013495276653171392,0.29014844804318485,0.291497975708502,-0.0013495276653171392,0.29014844804318485,-6.08,1.03,0.89,0.89912,0.94582,6160.0,0.53,11544.0,11061.0,11454.0,11501.0,28.07,1.26,868.26,835.58,855.29,866.07,45.12,0.22177638011930184,0.22877212792326956,0.22258910859368797,0.05091111111111108,0.1587523277467412,17
2018-03-05,0.46796272318386267,-0.022243411122721466,0.4457193120611412,2.3398136159193132,-0.11121705561360733,2.228596560305706,0.5179010744246151,-0.04033489110824814,0.47756618331636697,-4.84,1.09,0.9420000000000001,1.00708,0.9000100000000001,17250.0,-0.74,11696.0,11390.0,11497.0,11416.0,27.56,-2.11,870.0,847.76,866.06,847.76,55.13,0.2579872912011799,0.6151891144030153,0.2524306454245208,-0.0010987791342950326,0.31561175266773867,16
2018-03-06,0.13647186147186147,-0.08296356421356421,0.053508297258297255,0.27294372294372293,-0.16592712842712842,0.10701659451659451,0.13729846885133679,-0.08299156038856907,0.054306908462767714,-5.46,0.98133,0.8909999999999999,0.94108,0.8508700000000001,11940.0,-6.1,11403.0,10578.0,11403.0,10720.0,44.24,-3.71,850.0,803.59,848.14,816.31,89.0,0.26347838203853796,0.6242263946471711,0.25694928554659874,-0.08408146569355626,0.11662729658792666,15
2018-03-07,0.25038347287166113,-0.04597048087483089,0.20441299199683025,1.752684310101628,-0.3217933661238162,1.430890943977812,0.2669397694768436,-0.09062492682984219,0.17631484264700142,-5.43,0.91233,0.7863,0.9000100000000001,0.80469,12910.0,-7.62,10899.0,9422.09,10779.0,9902.9,75.22,-8.22,824.23,725.01,816.48,749.21,174.36,0.22374135056793826,0.8354045834427335,0.22283188394596473,-0.13194174757281557,0.12230125523012542,14
2018-03-08,0.20804388422035483,-0.11349659409218232,0.0945472901281725,0.8321755368814193,-0.4539863763687293,0.37818916051269,0.23401526118677884,-0.17979198657623707,0.05422327461054177,2.03,0.87,0.79566,0.8508700000000001,0.821,5580.0,-6.09,10109.0,9037.0,9910.7,9300.0,67.75,-6.93,770.0,688.01,749.2,697.31,146.74,0.21051193141597255,0.8869683414711975,0.2176672678975252,-0.07288208324863929,0.05148565573770479,14
2018-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.72,0.841,0.72929,0.80469,0.774,9630.0,-0.89,9420.5,8351.0,9301.9,9217.0,98.2,3.92,727.81,639.04,697.3,724.61,229.75,0.15248224180733558,0.8289386518625605,0.15963757828888822,-0.15331181972324015,-0.16036579412689977,13
2018-03-10,0.03528153955808981,-0.2619387027797577,-0.2266571632216679,0.03528153955808981,-0.2619387027797577,-0.2266571632216679,0.03528153955808981,-0.2619387027797577,-0.2266571632216679,4.99,0.84,0.768,0.821,0.81265,3810.0,-4.94,9500.0,8691.1,9216.2,8762.0,52.54,-6.2,745.0,676.27,724.62,679.68,117.94,0.011637572499728601,0.3378879071570857,0.025162283232326423,-0.09621202010765613,-0.2092459788457609,14
2018-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.01,0.83,0.75,0.774,0.7801,5850.0,8.74,9726.1,8429.0,8764.4,9528.0,70.48,5.91,734.2,660.15,679.68,719.86,139.84,0.000776190807175059,0.3164845882537668,0.014460623780666971,-0.13237387667941988,-0.18603923205342238,14
2018-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.58,0.828,0.765,0.81265,0.7756,3790.0,-4.27,9894.7,8776.8,9528.0,9121.0,67.58,-3.24,739.84,676.34,719.85,696.52,123.67,-0.03448677772222523,0.030306399458204424,-0.02642197461869908,-0.22985264328553842,-0.2559478127398312,13
2018-03-13,0.35282913165266105,-0.08761904761904761,0.26521008403361346,1.0584873949579832,-0.26285714285714284,0.7956302521008403,0.4246324615993445,-0.14636538835578988,0.2782670732435546,-11.13,0.7996,0.76066,0.7801,0.68928,3690.0,0.15,9479.0,8827.7,9130.2,9135.0,61.54,-1.15,713.99,676.8,696.51,688.5,132.6,0.01032198200437734,0.11379461777583448,0.007710584162389111,-0.27123554164640207,-0.30074158238057075,12
2018-03-14,0.1907790143084261,-0.031796502384737683,0.1589825119236884,0.3815580286168522,-0.06359300476947537,0.3179650238473768,0.1907790143084261,-0.031796502384737683,0.1589825119236884,-1.02,0.78993,0.6523,0.7756,0.6822600000000001,6320.0,-10.38,9400.1,7923.8,9135.2,8186.6,78.81,-11.27,702.41,585.34,689.1,610.92,205.41,0.042118484389115016,0.17738762254530985,0.03950708654712679,-0.24194175620270883,-0.39465512040175316,12
2018-03-15,0.030508474576271188,-0.4203389830508475,-0.3898305084745763,0.030508474576271188,-0.4203389830508475,-0.3898305084745763,0.030508474576271188,-0.4203389830508475,-0.3898305084745763,-0.33,0.72333,0.628,0.68928,0.68,6620.0,0.81,8416.7,7666.3,8181.3,8252.9,82.58,-0.17,619.82,568.29,610.91,609.9,223.87,0.009483815338533342,0.14475295349472814,0.006872417496545114,-0.20081798629637906,-0.38454854825863444,12
2018-03-16,0.02391304347826087,-0.355072463768116,-0.3311594202898551,0.02391304347826087,-0.355072463768116,-0.3311594202898551,0.02391304347826087,-0.355072463768116,-0.3311594202898551,-7.56,0.71129,0.6579999999999999,0.6822600000000001,0.62861,4430.0,-0.02,8602.7,7903.2,8250.1,8251.0,56.34,-1.7,626.04,584.5,609.91,599.56,133.52,-0.056748068719437696,0.07852106943675712,-0.05935946656142592,-0.21881718425729163,-0.4348302989435828,11
2018-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.14,0.6829999999999999,0.614,0.68,0.6483300000000001,5470.0,-4.85,8350.1,7729.5,8250.0,7851.0,48.97,-8.43,609.36,543.3,598.77,549.0,141.33,-0.056748068719437696,0.07852106943675712,-0.05935946656142592,-0.21031668696711314,-0.4481828240701336,11
2018-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.67,0.685,0.53771,0.62861,0.7240000000000001,10370.0,4.45,8285.6,7240.0,7832.0,8200.2,88.92,-2.23,560.99,453.65,548.82,536.73,661.85,-0.11240148336814862,-0.08060498098341093,-0.11240148336814862,-0.06459948320413428,-0.3203154337213667,13
2018-03-19,0.023193577163247096,-0.3077609277430865,-0.2845673505798394,0.023193577163247096,-0.3077609277430865,-0.2845673505798394,0.023193577163247096,-0.3077609277430865,-0.2845673505798394,-3.6,0.7247,0.62561,0.6483300000000001,0.6979,8970.0,4.88,8689.9,8100.0,8209.0,8600.1,73.28,3.4,557.99,514.95,536.73,554.99,346.87,-0.20111145586885418,-0.20111145586885418,-0.20111145586885418,-0.14120470067064544,-0.3694035582301013,12
2018-03-20,0.2272727272727273,-0.026223776223776217,0.20104895104895107,0.2272727272727273,-0.026223776223776217,0.20104895104895107,0.2272727272727273,-0.026223776223776217,0.20104895104895107,-2.56,0.7240000000000001,0.6579999999999999,0.7240000000000001,0.68,8119.999999999999,3.48,9025.0,8309.6,8600.2,8899.7,54.28,0.25,566.28,516.09,555.0,556.38,226.63,-0.0829355639641487,-0.0829355639641487,-0.0829355639641487,-0.12831688245096778,-0.33485273835258667,12
2018-03-21,0.23909563825530217,-0.11972288915566225,0.11937274909963992,0.47819127651060434,-0.2394457783113245,0.23874549819927984,0.29283201114172197,-0.15998275763680164,0.13284925350492033,-4.41,0.70882,0.66059,0.6979,0.65,7110.0,0.0,9175.2,8755.7,8899.8,8900.1,42.86,0.66,590.0,544.59,556.38,560.04,185.47,0.009866170794806405,0.031045419733678303,0.007170869913750322,-0.16193914388860228,-0.31416512793458184,11
2018-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.38,0.69093,0.6208199999999999,0.68,0.6409999999999999,5170.0,-2.18,9088.0,8453.1,8888.6,8706.44,54.42,-3.72,577.27,515.36,559.22,539.19,181.65,0.009866170794806405,0.031045419733678303,0.007170869913750322,-0.0700441039925721,-0.27977528089887654,11
2018-03-23,0.24709731826614942,-0.040002248833417665,0.20709506943273176,1.2354865913307471,-0.20001124416708832,1.0354753471636589,0.2694854414021337,-0.07438822512708892,0.19509721627504478,-2.14,0.654,0.61231,0.65,0.6273,3770.0,2.32,8910.0,8272.8,8703.8,8908.0,44.91,0.76,543.66,505.72,539.2,543.28,193.13,0.048885614049815354,0.23814048916641006,0.048589883800296677,-0.08055579984170275,-0.3307443641911428,11
2018-03-24,0.20192307692307693,0.0,0.20192307692307693,0.40384615384615385,0.0,0.40384615384615385,0.20756762639348947,-0.0,0.20756762639348947,0.9,0.67871,0.6273,0.6409999999999999,0.6329199999999999,3450.0,-4.19,9040.2,8463.0,8911.4,8535.0,44.21,-4.51,545.24,518.0,543.86,518.8,108.76,0.14731260944448113,0.37582319005160875,0.14588796930087994,-0.06923529411764723,-0.29675555555555566,11
2018-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.1,0.654,0.6167,0.62737,0.588,2770.0,-1.05,8673.9,8373.0,8525.0,8445.1,30.69,0.7,535.65,513.06,519.05,522.41,81.71,0.10710281923469092,0.33561339984181854,0.10567817909108972,-0.0646028539157825,-0.3473917869034406,10
2018-03-26,0.06417112299465241,-0.2994652406417113,-0.2352941176470589,0.06417112299465241,-0.2994652406417113,-0.2352941176470589,0.06417112299465241,-0.2994652406417113,-0.2352941176470589,-3.31,0.6382,0.57438,0.6329199999999999,0.5685100000000001,6910.0,-3.86,8496.4,7839.09,8445.0,8119.1,56.38,-7.16,525.37,466.9,522.41,485.0,224.43,0.03347414500429507,0.24080547667255076,0.03474480574174996,-0.12311631422269523,-0.388027729337553,10
2018-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.6025,0.557,0.588,0.57098,4550.0,-4.12,8209.0,7727.0,8128.0,7784.5,50.41,-7.66,491.35,446.1,485.2,447.85,310.88,0.03347414500429507,0.24080547667255076,0.03474480574174996,-0.21135359116022104,-0.3840560949298813,10
2018-03-28,0.22515735160896452,-0.05635404534022045,0.16880330626874407,1.1257867580448226,-0.28177022670110224,0.8440165313437205,0.2707652483980584,-0.10601987001492191,0.16474537838313646,-11.84,0.588,0.56411,0.5685100000000001,0.50335,2560.0,1.95,8118.0,7725.0,7784.5,7936.1,35.08,-0.55,465.52,439.99,448.19,445.37,165.08,0.027403777425913406,0.20251371350856306,0.02708645310895242,-0.2787648660266514,-0.4315897644375184,9
2018-03-29,0.15218855218855218,-0.08978675645342311,0.062401795735129065,0.45656565656565656,-0.26936026936026936,0.1872053872053872,0.15277144712375665,-0.10996586948521563,0.04280557763854102,-0.23,0.57491,0.49545,0.57098,0.5021800000000001,7600.0,-10.61,7963.9,6897.2,7936.0,7094.0,77.41,-13.75,448.0,379.6,445.37,384.11,470.08,-0.0055486323250762805,0.15918556018040975,-0.0008178031286371568,-0.26149999999999995,-0.4506590822075151,9
2018-03-30,0.04063726622027245,-0.30131609328099745,-0.260678827060725,0.0812745324405449,-0.6026321865619949,-0.52135765412145,0.04063726622027245,-0.30131609328099745,-0.260678827060725,-1.03,0.52512,0.47006,0.50335,0.49700000000000005,8970.0,-3.57,7267.3,6533.0,7091.5,6840.4,108.25,2.34,411.12,364.66,384.1,393.09,501.96,-0.05768439773722127,0.054914029356119755,-0.05295356854078215,-0.23538461538461533,-0.4472618888740602,8
2018-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.23,0.5213300000000001,0.4927,0.5021800000000001,0.47600000000000003,4630.0,1.24,7221.9,6782.9,6838.1,6925.3,68.02,-0.03,418.5,389.0,393.08,392.97,273.24,-0.010625574207809496,0.10197285288553153,-0.005894745011370372,-0.2574102964118563,-0.47059346916985495,8
2018-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.50756,0.4546,0.49700000000000005,0.4939,5630.0,-1.66,7035.1,6432.4,6925.4,6810.0,54.9,-3.64,398.84,358.01,393.37,378.67,325.75,-0.010625574207809496,0.10197285288553153,-0.005894745011370372,-0.21265742069185392,-0.5095722286213608,8
2018-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.75,0.50389,0.47100000000000003,0.47600000000000003,0.547,3460.0,3.56,7121.4,6770.2,6813.1,7052.7,44.01,1.8,393.99,375.26,378.68,385.5,196.17,-0.04357464988443679,-0.06683045338321256,-0.03965540626511919,-0.13575175377614848,-0.42166585608255264,9
2018-04-03,0.028985507246376812,-0.5507246376811594,-0.5217391304347826,0.028985507246376812,-0.5507246376811594,-0.5217391304347826,0.028985507246376812,-0.5507246376811594,-0.5217391304347826,-10.78,0.5527,0.49192,0.4939,0.4880100000000001,6850.0,5.0,7509.6,7020.0,7073.8,7405.6,49.86,7.76,417.88,379.83,386.16,415.43,223.28,-0.15648359149910152,-0.20861935691124653,-0.15648359149910152,-0.17005102040816303,-0.45777269141453975,8
2018-04-04,0.18862314156431803,-0.15452488687782806,0.03409825468648997,0.37724628312863606,-0.3090497737556561,0.06819650937297994,0.2203438531116246,-0.1911439477587526,0.029199905352872008,0.64,0.5523,0.48505,0.547,0.49113,6770.0,-8.37,7422.0,6670.0,7403.3,6785.9,53.72,-9.01,416.54,369.82,415.41,377.99,256.6,-0.09850784501638213,-0.09070852421236053,-0.09752817514965853,-0.1361101827584388,-0.4227907906025598,8
2018-04-05,0.12196908782274637,-0.056767622621281155,0.06520146520146522,0.24393817564549275,-0.11353524524256231,0.13040293040293044,0.15317725501715349,-0.07069506914555043,0.08248218587160305,-3.58,0.49646,0.47417,0.4880100000000001,0.47358,2220.0,-0.31,6911.0,6571.9,6785.8,6765.0,45.85,0.79,387.1,366.12,378.0,380.98,182.5,-0.08201140784206151,-0.06462793813177445,-0.08448788210936549,-0.170583908368069,-0.4114752264847333,8
2018-04-06,0.11873869289914064,-0.07742971425340828,0.04130897864573237,0.4749547715965626,-0.3097188570136331,0.16523591458292947,0.13143533529410745,-0.12921971276999603,0.0022156225241114214,2.43,0.49425,0.4577,0.49113,0.4851,2620.0,-2.29,6851.5,6501.1,6767.2,6610.2,42.14,-2.95,385.44,363.03,380.99,369.73,151.02,-0.08156828333723923,-0.03158075521518855,-0.07622608638021901,-0.03625707758021256,-0.4091352009744214,8
2018-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.66,0.49604,0.46947,0.47358,0.498,2860.0,4.27,7075.4,6599.9,6610.0,6892.6,40.61,3.9,394.59,368.85,369.74,384.16,143.72,-0.08156828333723923,-0.03158075521518855,-0.07622608638021901,-0.008323708630371723,-0.35658914728682173,8
2018-04-08,0.19364069952305246,-0.0178060413354531,0.17583465818759936,0.19364069952305246,-0.0178060413354531,0.17583465818759936,0.19364069952305246,-0.0178060413354531,0.17583465818759936,-2.85,0.5009,0.48357,0.4851,0.48382,1460.0,1.9,7114.8,6883.0,6892.62,7023.9,29.33,4.21,404.07,384.16,384.16,400.34,134.99,0.05794647438723717,0.10793400250928784,0.06328867134425738,-0.026519114688128932,-0.4046391435427306,8
2018-04-09,0.13719704952581666,-0.17197049525816646,-0.034773445732349806,0.13719704952581666,-0.17197049525816646,-0.034773445732349806,0.13719704952581666,-0.17197049525816646,-0.034773445732349806,1.38,0.51145,0.4751,0.498,0.49048,4610.0,-3.69,7187.4,6611.0,7024.0,6764.6,75.96,-0.39,430.73,387.31,400.33,398.79,329.86,0.04515180417019281,0.08734001148822189,0.04951433126048942,0.030420168067226874,-0.37126009485963335,8
2018-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,0.49857,0.4775,0.48382,0.54295,2350.0,1.1,6890.6,6650.0,6770.9,6839.3,26.15,4.09,417.9,391.0,398.84,415.12,146.65,0.028655366995872195,0.061259425407635806,0.03647403822019638,0.09931160153877311,-0.2999613202681794,9
2018-04-11,0.3391099864529816,-0.024517082488096986,0.31459290396488465,1.0173299593589449,-0.07355124746429095,0.9437787118946539,0.3512068113496318,-0.03896140846458446,0.3122454028850473,18.24,0.557,0.48554,0.49048,0.642,6320.0,1.52,6975.72,6795.0,6839.3,6943.1,29.54,3.52,433.14,412.13,415.71,429.74,176.17,0.09066132306805938,0.21696798486998067,0.09113082328402684,0.17367458866544783,-0.06859331476323118,11
2018-04-12,0.28846153846153844,0.0,0.28846153846153844,0.5769230769230769,0.0,0.5769230769230769,0.35771298534112067,-0.0,0.35771298534112067,0.3,0.6629999999999999,0.50272,0.54295,0.64394,19170.0,13.95,8083.7,6761.3,6944.0,7912.0,94.57,14.72,498.7,413.65,430.0,493.0,392.46,0.16220392013628349,0.33235260025459606,0.1488231309763345,0.31952214093973447,-0.05616627092310868,11
2018-04-13,0.10714285714285714,-0.028571428571428574,0.07857142857142857,0.10714285714285714,-0.028571428571428574,0.07857142857142857,0.10714285714285714,-0.028571428571428574,0.07857142857142857,-0.53,0.71443,0.6124,0.642,0.6405,15150.0,-0.33,8230.0,7746.0,7915.2,7885.8,59.91,0.24,528.36,482.23,493.55,494.16,411.86,0.14275127421304937,0.31289995433136186,0.1293704850531004,0.30413536130963276,-0.058088235294117774,11
2018-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.04,0.67267,0.61961,0.64394,0.6920000000000001,7170.0,1.48,8182.0,7820.7,7885.8,8002.9,26.52,1.64,514.93,486.94,495.35,502.28,187.57,0.1497059633595193,0.3198546434778319,0.13632517419957033,0.46121035516702574,0.1008415392691813,12
2018-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.97,0.69615,0.6405,0.6405,0.6645,7690.0,4.39,8426.3,7997.2,8003.0,8354.1,31.9,6.32,534.18,502.43,502.43,534.04,242.2,0.1497059633595193,0.3198546434778319,0.13632517419957033,0.36982065553494126,0.024941002267363694,11
2018-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.46,0.69812,0.63536,0.6920000000000001,0.65483,6100.0,-3.57,8415.0,7900.3,8354.8,8056.2,37.56,-4.26,537.33,499.33,534.03,511.29,219.55,0.08725688278250984,0.13109890109890107,0.0734065934065934,0.3149196787148595,-0.09553867403314925,11
2018-04-17,0.05925925925925926,-0.1851851851851852,-0.12592592592592594,0.05925925925925926,-0.1851851851851852,-0.12592592592592594,0.05925925925925926,-0.1851851851851852,-0.12592592592592594,9.07,0.68185,0.65,0.6645,0.71419,5810.0,-2.06,8169.0,7823.3,8056.1,7889.9,28.23,-1.6,522.0,501.5,511.28,503.13,156.51,-0.009470899470899474,-0.009470899470899474,-0.009470899470899474,0.4761481542722501,0.02334145293021927,12
2018-04-18,0.3,-0.07142857142857142,0.22857142857142856,0.3,-0.07142857142857142,0.22857142857142856,0.3,-0.07142857142857142,0.22857142857142856,9.23,0.72909,0.6523,0.65483,0.78009,8440.0,3.5,8229.0,7874.7,7888.8,8166.3,29.54,4.46,526.89,501.87,503.14,525.55,132.76,0.020529100529100525,0.020529100529100525,0.020529100529100525,0.5904624041755013,0.14719117647058808,14
2018-04-19,0.2225140056022409,-0.09453781512605043,0.12797619047619047,0.2225140056022409,-0.09453781512605043,0.12797619047619047,0.2225140056022409,-0.09453781512605043,0.12797619047619047,18.47,0.7879999999999999,0.70101,0.71419,0.9242,9030.0,1.3,8296.8,8099.9,8166.4,8272.8,29.21,7.8,569.98,522.21,525.87,566.53,211.2,0.04612433862433861,0.04612433862433861,0.04612433862433861,0.7021825214108112,0.4218461538461538,16
2018-04-20,0.44505494505494503,-0.01404151404151404,0.431013431013431,0.8901098901098901,-0.02808302808302808,0.862026862026862,0.44622959259107803,-0.0141604560497475,0.4320691365413305,-6.8,0.93721,0.78009,0.78009,0.8613700000000001,17330.0,7.17,8937.5,8219.0,8272.8,8866.1,50.9,8.85,621.51,558.04,566.92,616.65,274.75,0.13253816593260473,0.218529711029711,0.13232702482702483,0.3416978193146418,0.34379095163806583,15
2018-04-21,0.2241379310344828,-0.0782851817334576,0.1458527493010252,0.2241379310344828,-0.0782851817334576,0.1458527493010252,0.2241379310344828,-0.0782851817334576,0.1458527493010252,-0.29,0.9246,0.8059999999999999,0.9242,0.85888,15470.0,0.6,9029.0,8618.9,8865.4,8919.1,39.56,-1.83,624.59,576.0,616.36,605.35,231.23,0.16170871579280974,0.24770026088991606,0.16149757468722986,0.33378886231636495,0.3691694564004464,15
2018-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.91305,0.653,0.8613700000000001,0.87777,5180.0,-1.34,8979.8,8752.9,8917.6,8800.0,31.43,2.73,643.74,591.38,604.69,621.85,206.38,0.18689390097799494,0.27288544607510123,0.18668275987241503,0.37044496487119455,0.38685773873475343,15
2018-04-23,0.3697478991596639,-0.025210084033613443,0.3445378151260504,0.3697478991596639,-0.025210084033613443,0.3445378151260504,0.3697478991596639,-0.025210084033613443,0.3445378151260504,5.32,0.884,0.675,0.85888,0.9245,4720.0,1.59,8940.0,8769.9,8791.4,8940.0,23.26,3.56,643.98,619.4,621.0,643.98,166.77,0.21008717828891932,0.2960787233860256,0.20987603718333941,0.33598265895953744,0.572278911564626,16
2018-04-24,0.24609147242674478,-0.05654604517639949,0.1895454272503453,0.7382744172802344,-0.16963813552919846,0.5686362817510359,0.30624098592637533,-0.06933828068107681,0.23690270524529852,-14.5,0.96487,0.86818,0.87777,0.7904800000000001,11210.0,7.88,9737.9,8929.9,8940.2,9644.4,60.35,9.16,711.88,643.81,643.97,702.98,335.69,0.23187248124274093,0.38421074164099467,0.22218988453817037,0.18958615500376236,0.3904416808851207,14
2018-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.9245,0.76994,0.9245,0.8498,22140.0,-7.94,9761.5,8768.4,9643.0,8878.4,74.49,-12.13,703.6,596.99,702.99,617.7,674.54,0.14545865393447482,0.21180536923562227,0.13598719833548417,0.29774139853091636,0.48831832988896273,15
